electra_output,label,conv_output,distilbert_output,roberta_output,bert-base_output
0.28801745,4,0.30710185,0.31935424,0.3902048,0.33527872
0.32309437,1,0.3856054,0.30007318,0.41697037,0.379736
0.2966323,4,0.29961166,0.38996452,0.41138455,0.367782
0.364444,2,0.3829913,0.41208202,0.35125947,0.39272884
0.18988761,0,0.4721525,0.20014726,0.53110546,0.3764466
0.26272455,2,0.3530963,0.28290156,0.34646404,0.30189633
0.27751744,5,0.51497924,0.17355657,0.16362913,0.3126808
0.33972085,3,0.26751766,0.30395275,0.35119125,0.36378872
0.29550573,4,0.27229407,0.28820145,0.35905144,0.36069638
0.29324028,4,0.303311,0.30641302,0.33937177,0.31323943
0.2566733,5,0.3319172,0.33010054,0.3112739,0.32543832
0.3019928,3,0.3194918,0.3510798,0.37496263,0.42739397
0.377984,3,0.3300464,0.29805183,0.3439907,0.3653437
0.30671835,5,0.34429017,0.28268245,0.29728955,0.38231397
0.3145813,5,0.28051668,0.3030046,0.28606704,0.38285807
0.4055259,6,0.33122155,0.36042058,0.35662135,0.37400126
0.31247947,3,0.31861746,0.33399925,0.2987973,0.32226807
0.3403718,3,0.30397844,0.28137347,0.3093815,0.32126567
0.31085607,2,0.34573415,0.34058657,0.3666802,0.40816048
0.30441806,2,0.30029884,0.33880085,0.3054629,0.375608
0.31140283,3,0.31044856,0.2632188,0.31699926,0.28871498
0.29483473,5,0.31168655,0.32785204,0.29862627,0.36126792
0.3039864,4,0.29012704,0.38334307,0.347387,0.3586754
0.32040286,4,0.29883918,0.30788514,0.35346562,0.33972347
0.30392992,5,0.3474702,0.36858693,0.34355703,0.34722012
0.26734123,0,0.49997535,0.20082605,0.6914381,0.50938535
0.2819598,3,0.32315403,0.28534332,0.4221625,0.3416353
0.31360394,2,0.30980086,0.30550584,0.4077643,0.30829257
0.3270363,2,0.34274384,0.3324167,0.3164223,0.2855511
0.3137855,2,0.35849255,0.3222819,0.43291256,0.27237242
0.29356784,1,0.28758922,0.27434668,0.31794807,0.32933933
0.28689623,1,0.40470544,0.35426128,0.4033265,0.3730002
0.31245354,4,0.34449106,0.29604235,0.3672383,0.40099728
0.2935087,2,0.28625762,0.272666,0.33057588,0.35245174
0.30540785,2,0.30780348,0.34045762,0.28303504,0.31042275
0.30033717,5,0.32138532,0.31542984,0.31235412,0.35222656
0.35436168,2,0.4050354,0.3495066,0.3107806,0.39009976
0.2787445,5,0.2933972,0.29354063,0.34781787,0.28910005
0.2898267,5,0.29518235,0.29257217,0.2716695,0.31440416
0.30343816,1,0.31440654,0.33161178,0.45424852,0.40248284
0.31563482,4,0.31656584,0.3291298,0.41659498,0.3179505
0.32344925,3,0.3665332,0.30711183,0.29359457,0.3821503
0.20719734,4,0.47662762,0.18168752,0.62230206,0.24920447
0.3447821,1,0.35953358,0.31613162,0.3698411,0.31149122
0.33358333,3,0.3528502,0.3992477,0.425103,0.41287926
0.27795315,1,0.25791046,0.25577787,0.3438877,0.32540676
0.30019495,3,0.2914293,0.29357997,0.32675824,0.38057378
0.29348752,3,0.2919758,0.36185074,0.33309445,0.3645455
0.27727762,4,0.281872,0.30100057,0.32509694,0.26442763
0.31091076,5,0.27965617,0.3100495,0.30196935,0.2684829
0.30917355,2,0.34638807,0.25535354,0.31374648,0.30486566
0.34106943,3,0.2962555,0.36102962,0.3313254,0.3250417
0.36531684,4,0.34619096,0.32503286,0.46915862,0.33014706
0.332721,1,0.34136152,0.3449684,0.333795,0.2792293
0.29751348,4,0.31042358,0.3172171,0.30770615,0.27555108
0.35752827,5,0.36996928,0.3131069,0.41562298,0.32168537
0.24422875,0,0.2751474,0.32324934,0.43795788,0.33023998
0.3288103,3,0.28538105,0.2890218,0.3125554,0.31201735
0.31031394,0,0.31826088,0.35653862,0.30929092,0.37726748
0.2760577,0,0.25737718,0.34466323,0.3911176,0.36860397
0.31624106,2,0.3367452,0.32578182,0.38419768,0.41046736
0.28326938,6,0.31207973,0.2742105,0.32324532,0.2923398
0.35329744,6,0.3018679,0.31537545,0.38864222,0.32670262
0.29397318,2,0.2633233,0.31612995,0.30865395,0.3331712
0.3856068,6,0.36022022,0.33946505,0.3891112,0.3712272
0.34836712,5,0.3689199,0.31175908,0.34395713,0.38290107
0.31199205,4,0.35602656,0.32831195,0.32274443,0.28681496
0.30477682,6,0.2819825,0.2854326,0.3071714,0.33820695
0.37950826,3,0.36634314,0.3183403,0.35567605,0.3163855
0.28427154,1,0.359322,0.31064948,0.3365386,0.3413989
0.312826,3,0.3543376,0.3737336,0.34673715,0.28304628
0.30617014,2,0.3270024,0.28812757,0.27563095,0.32866603
0.35903433,4,0.30220157,0.28757823,0.31100133,0.32100978
0.30037156,3,0.2667275,0.32069412,0.3614149,0.3441842
0.28679964,3,0.303894,0.3254133,0.35090655,0.2814021
0.29762918,2,0.2914455,0.32617503,0.33333793,0.34976345
0.31705502,4,0.29864478,0.31201825,0.31376585,0.3681042
0.29458472,4,0.3116017,0.30421862,0.3678435,0.3186425
0.3210394,3,0.29441556,0.28055057,0.31148988,0.30923837
0.2950621,2,0.31313983,0.35595557,0.4057646,0.33320227
0.32830164,4,0.32752168,0.3150902,0.36697745,0.38499218
0.3636949,4,0.30778927,0.33943897,0.31425253,0.3741799
0.31832153,5,0.34376952,0.30416363,0.34491658,0.31015214
0.32785133,3,0.30043635,0.37721068,0.32638124,0.39867055
0.32196498,6,0.31806573,0.29548234,0.3371062,0.31347972
0.27561715,4,0.29989022,0.28852427,0.2637284,0.29719582
0.32541293,4,0.3711515,0.2849569,0.31618667,0.35502663
0.29532927,3,0.29317617,0.3026436,0.32751942,0.38295892
0.29320186,4,0.3284192,0.31495157,0.30207142,0.29606268
0.27419102,5,0.2929034,0.33712053,0.32612637,0.36891836
0.2978051,4,0.2816896,0.3061127,0.3807153,0.31904343
0.36247087,1,0.36756095,0.4339137,0.37127224,0.39608866
0.26593542,3,0.29764876,0.32589814,0.31197563,0.25360602
0.2883797,3,0.30434337,0.32087407,0.37705013,0.3978569
0.3076367,5,0.28650692,0.3095498,0.31050262,0.3425902
0.3299377,6,0.3457412,0.3121242,0.45969412,0.42346817
0.26728457,3,0.3003463,0.37930378,0.3331344,0.41655067
0.3157368,5,0.3196228,0.26710558,0.33648598,0.37545776
0.3465283,2,0.35253757,0.30371445,0.3372471,0.37875673
0.2705933,4,0.28707084,0.3079225,0.33742902,0.32426262
0.31197053,4,0.3194877,0.39916188,0.36181515,0.3383153
0.29294878,3,0.28613803,0.3312998,0.3484457,0.3020165
0.3919306,4,0.3288031,0.3149904,0.35089904,0.2987966
0.27436906,2,0.3423102,0.2553611,0.33252132,0.31714475
0.30821237,5,0.30320048,0.32442096,0.37942204,0.2751343
0.32746157,6,0.32276034,0.32779312,0.33869332,0.30499396
0.30064812,4,0.29378125,0.33153993,0.27343416,0.2819258
0.27743208,3,0.3141176,0.27845764,0.3673781,0.32894966
0.33398816,6,0.2816512,0.29922292,0.2869498,0.31699902
0.27391806,2,0.30935124,0.3031212,0.36411867,0.28461504
0.267241,4,0.30296397,0.33643305,0.33289582,0.31970182
0.2923344,3,0.37282383,0.36505574,0.34655535,0.35930422
0.32289767,1,0.3312246,0.35125855,0.36009267,0.35260287
0.29575622,5,0.312589,0.31920734,0.33103925,0.32863218
0.28109902,3,0.3060816,0.34507728,0.32557964,0.34980637
0.35846734,4,0.31647798,0.34273037,0.39396665,0.3336745
0.3068982,1,0.3446098,0.28863958,0.42420173,0.3274842
0.3093212,0,0.45641455,0.20535997,0.6356365,0.37875506
0.24844924,0,0.3978786,0.21769884,0.5974503,0.3259484
0.29377759,2,0.31488246,0.37043524,0.3482113,0.3623161
0.29847553,1,0.36672655,0.31192213,0.38628536,0.36831835
0.28035364,1,0.327515,0.36267212,0.34990433,0.3226442
0.3275231,2,0.30468732,0.335249,0.34344128,0.27587193
0.37932825,4,0.35708043,0.32437125,0.36414182,0.3283941
0.35109672,3,0.32109153,0.3159382,0.38237512,0.40704438
0.34987995,2,0.3718012,0.3783267,0.31966254,0.33006236
0.36213484,6,0.35923955,0.32979965,0.33576152,0.32066482
0.3526648,4,0.31079024,0.37651333,0.36788777,0.33791858
0.3210148,1,0.3199378,0.27899268,0.33756092,0.29992363
0.31425947,3,0.32296202,0.33103424,0.3563199,0.4178176
0.29600844,3,0.28443414,0.3077949,0.28788227,0.38817668
0.2962134,2,0.31207964,0.3614993,0.32634374,0.3697413
0.349631,2,0.3509973,0.3400965,0.32076567,0.35730314
0.34377524,1,0.3463141,0.3512415,0.40128726,0.33168158
0.308789,2,0.35166347,0.35066998,0.39300522,0.38260594
0.33840647,3,0.38055524,0.2893156,0.33916157,0.33088747
0.26181218,6,0.29349247,0.3205882,0.30432102,0.31405884
0.29979002,2,0.36001813,0.38469082,0.41366106,0.3765979
0.33485767,4,0.2936553,0.34170514,0.39765906,0.34957594
0.2794688,4,0.2940287,0.29717696,0.34155425,0.3047878
0.30999652,3,0.35063916,0.33213887,0.29781538,0.33433604
0.3285323,4,0.32155696,0.30451822,0.302062,0.30936736
0.33335283,2,0.32722768,0.31102234,0.3896705,0.3166227
0.3076803,2,0.38263816,0.36722216,0.29459095,0.34504664
0.3194579,2,0.30922875,0.31661227,0.41781276,0.2695214
0.34572464,6,0.32985836,0.37086692,0.39096606,0.29573682
0.33199203,5,0.3788204,0.3216178,0.41786274,0.3380552
0.2989837,5,0.32993987,0.2810737,0.41025224,0.3124836
0.2782548,4,0.2731341,0.33076772,0.29231265,0.3081383
0.31562725,4,0.28475302,0.26075268,0.29739806,0.31658223
0.2973531,2,0.31767127,0.2805498,0.3102821,0.30614197
0.34162113,3,0.31413987,0.37729803,0.38653398,0.36538678
0.26277456,4,0.2823586,0.26326144,0.29897583,0.31905356
0.2975944,3,0.26805106,0.27457538,0.31344992,0.3254284
0.33267182,3,0.38888663,0.32708496,0.34441662,0.37651592
0.3034971,3,0.2861406,0.24916421,0.35897076,0.33173162
0.327967,2,0.3009285,0.2699242,0.3452705,0.30993566
0.2650657,4,0.31159765,0.27730194,0.34008896,0.32295513
0.2847906,4,0.27903038,0.33311895,0.2951385,0.30544662
0.26034483,6,0.30296874,0.29565024,0.35634354,0.34085044
0.34401494,1,0.40636545,0.3746729,0.3815142,0.36786938
0.32825527,3,0.31667987,0.41870898,0.37706786,0.4151066
0.35796842,4,0.37263063,0.3238183,0.34260812,0.3000911
0.30966288,2,0.37321422,0.3342071,0.33403102,0.33061332
0.32711232,4,0.27209517,0.29420376,0.304212,0.31018278
0.3344313,4,0.3207037,0.3805293,0.31682497,0.30747548
0.32203138,4,0.29651287,0.2895142,0.33134282,0.3878652
0.29941344,3,0.29376826,0.33632818,0.3563138,0.36316615
0.3280623,5,0.34152332,0.2958194,0.29155493,0.34404886
0.2977571,4,0.31580886,0.29538158,0.32130957,0.33246678
0.33690673,5,0.33985877,0.2979365,0.37969562,0.34224892
0.26906165,4,0.2921839,0.3094636,0.29278845,0.25827542
0.296674,6,0.33570355,0.35912976,0.40447557,0.28047642
0.35858208,6,0.32240456,0.39240113,0.38730162,0.29774937
0.2927563,6,0.291375,0.3354013,0.27510566,0.28759578
0.32594904,6,0.3355068,0.33178037,0.330784,0.35189027
0.32052526,4,0.29274794,0.31065103,0.3840254,0.3965358
0.32346258,4,0.4121975,0.28578582,0.35649472,0.29338583
0.2792848,4,0.28678468,0.35377336,0.28436634,0.30858323
0.30850688,2,0.3963554,0.35306585,0.33575386,0.34511548
0.3575382,6,0.33149737,0.31612292,0.3794303,0.3053163
0.24149951,2,0.2522605,0.3169656,0.35738483,0.2814854
0.3490356,6,0.35345545,0.31670526,0.40540022,0.35018837
0.28059223,1,0.32573122,0.36176592,0.3119958,0.3107519
0.33122036,6,0.3295491,0.36037967,0.42233312,0.29951406
0.35462242,6,0.36144048,0.35341066,0.3804725,0.33753696
0.27717227,3,0.46170172,0.20905921,0.17165259,0.3233068
0.30562598,5,0.3115382,0.32006907,0.33884302,0.37144697
0.32878408,1,0.25535232,0.27377054,0.3323668,0.32345212
0.25123662,4,0.31199768,0.31032303,0.3597093,0.3148276
0.36930063,5,0.2843384,0.3096711,0.29729792,0.32985008
0.2555293,0,0.49801713,0.20442541,0.66854423,0.4049682
0.31061858,4,0.3057589,0.36371094,0.322244,0.3324043
0.28230044,5,0.33849707,0.34196746,0.2996957,0.31828314
0.29458416,3,0.28323072,0.32707557,0.3394171,0.29837012
0.29744658,4,0.29962254,0.34456795,0.27528003,0.2822632
0.2933814,2,0.35437053,0.36795244,0.30458978,0.3410423
0.36143816,4,0.29490307,0.29291967,0.364106,0.32157278
0.27662322,1,0.264136,0.3176642,0.36175832,0.34566674
0.343782,3,0.2930989,0.28451353,0.2933634,0.37377417
0.28463662,3,0.30100185,0.29928768,0.31783974,0.28807655
0.29944322,0,0.42086628,0.24322312,0.5217235,0.36468798
0.32863092,2,0.39162502,0.36692134,0.36555108,0.37481955
0.28335115,1,0.35004324,0.2993347,0.3877959,0.31622002
0.29745653,5,0.28679165,0.2717859,0.30342633,0.36309645
0.3180149,5,0.3304023,0.33959123,0.3231995,0.29869214
0.2746103,2,0.31401536,0.3052058,0.2957127,0.31032398
0.29555172,5,0.27797982,0.31999892,0.33913448,0.37986875
0.29794708,5,0.32723585,0.34734175,0.31441608,0.32522076
0.33132368,4,0.3107913,0.32058278,0.29453304,0.35012197
0.2737128,6,0.3096334,0.30093855,0.33301693,0.33471274
0.29076624,3,0.27525824,0.32623652,0.33911073,0.2934091
0.27618507,3,0.35250562,0.3075941,0.38693842,0.37668887
0.31570113,3,0.32192215,0.27740633,0.28791818,0.36325833
0.33545846,2,0.35257313,0.37270203,0.33702597,0.4097583
0.27413335,2,0.3851165,0.32506046,0.35771143,0.34540573
0.30493087,4,0.29269525,0.34450036,0.28998828,0.32209703
0.30671644,5,0.32971752,0.30149776,0.28989744,0.37146226
0.2760736,3,0.2832774,0.34429437,0.35064578,0.29229298
0.34337398,2,0.41091204,0.37480915,0.442545,0.2826208
0.32499948,6,0.28254417,0.3053674,0.37795505,0.3508019
0.31232306,5,0.3052828,0.34347787,0.3584457,0.33667168
0.28148863,4,0.29684633,0.29478955,0.2907976,0.28799048
0.27502024,4,0.33543468,0.30522656,0.31718755,0.34092587
0.32033217,0,0.39210123,0.19864346,0.31320712,0.27539194
0.29105875,4,0.27562138,0.27981046,0.35249913,0.2618284
0.36113378,5,0.31751198,0.3174712,0.42636254,0.33363792
0.32302108,1,0.3755246,0.3435083,0.36605868,0.3477539
0.29359037,5,0.2857382,0.28458834,0.360028,0.36283186
0.27778324,3,0.2725434,0.28697053,0.31216377,0.31816623
0.26879585,3,0.32075414,0.24868897,0.30580926,0.3186014
0.32461268,1,0.38290775,0.27640277,0.3346138,0.31715205
0.2967305,6,0.31596938,0.28742078,0.31108868,0.31391189
0.31719065,2,0.34735078,0.3846423,0.38729584,0.44425756
0.36796764,5,0.36841276,0.3333873,0.35588416,0.31401056
0.28069773,5,0.29763693,0.22223292,0.3126006,0.32114062
0.28503233,1,0.3448377,0.29198217,0.35563916,0.36698204
0.30815524,3,0.36340672,0.3341009,0.41755825,0.39010328
0.35465375,6,0.30965635,0.32502705,0.3954373,0.28764513
0.34402907,4,0.30310166,0.30202374,0.30854133,0.33430776
0.32629478,6,0.3537651,0.28078967,0.34404087,0.34961227
0.28838104,1,0.28349417,0.29474765,0.34719566,0.32872164
0.2910052,3,0.3571474,0.36708826,0.27141875,0.35521206
0.32109,4,0.29047745,0.39173448,0.3620194,0.30061588
0.28406185,0,0.4960941,0.19217725,0.5175407,0.4193773
0.30066624,5,0.33773226,0.29341394,0.37493533,0.3219056
0.2883253,2,0.29555222,0.27577743,0.3039436,0.33230475
0.33797508,3,0.30928132,0.2805397,0.45696992,0.31256112
0.36231008,6,0.3311799,0.2864373,0.35470155,0.3235327
0.27805364,1,0.29574195,0.31967166,0.30439818,0.29563302
0.29655394,5,0.28548655,0.29336,0.3320892,0.34463185
0.29150084,3,0.31717023,0.33431292,0.3659769,0.27098176
0.29309255,6,0.2925873,0.34262404,0.3626642,0.37223122
0.31465977,3,0.42387307,0.37490728,0.3367063,0.35487875
0.35386372,4,0.3110001,0.35587314,0.29095837,0.28045163
0.3614376,5,0.3317102,0.29416847,0.36300483,0.3149617
0.37240267,5,0.35944232,0.38154066,0.34905115,0.33525544
0.32678422,1,0.2776443,0.36684832,0.30851138,0.2792362
0.352493,4,0.34003896,0.34765095,0.29912648,0.2754766
0.36873809,6,0.36973947,0.35078934,0.35431972,0.37484223
0.2760473,4,0.3135674,0.2809411,0.3211857,0.39256108
0.2856752,0,0.4923144,0.20755969,0.6961996,0.42132935
0.29561195,2,0.3247213,0.332861,0.27172613,0.3766153
0.28516138,6,0.34130594,0.32207343,0.31220993,0.3666766
0.31932202,5,0.28921175,0.33000877,0.32476363,0.3620014
0.24974741,0,0.45001906,0.2390739,0.561611,0.30563223
0.27200976,3,0.53004813,0.1794749,0.53095865,0.35830498
0.29955253,4,0.3099074,0.31550863,0.27563733,0.29262835
0.29428247,4,0.34503287,0.28963062,0.32848293,0.38841817
0.33355725,2,0.30077836,0.37857598,0.3415004,0.33753705
0.30654317,4,0.28847852,0.37388042,0.35261413,0.3398806
0.28448954,3,0.30975097,0.305118,0.33374602,0.33554903
0.3244212,2,0.28234142,0.28450987,0.31039616,0.36079052
0.32580698,2,0.28287533,0.26601806,0.32774943,0.2949215
0.24130666,2,0.27561805,0.26517707,0.43368,0.28138164
0.27651232,3,0.3259355,0.28647575,0.35629675,0.40577698
0.2946356,2,0.30509695,0.3205484,0.29987592,0.308893
0.3090573,1,0.37373257,0.3858764,0.3711821,0.39796767
0.28256264,0,0.5130818,0.20534709,0.5607914,0.3991057
0.29379207,2,0.2809936,0.27678844,0.30003312,0.32099107
0.3289854,1,0.3626482,0.30867922,0.2969136,0.33417943
0.2146969,3,0.27296925,0.3125863,0.35059625,0.3426088
0.35689896,5,0.30123183,0.37273708,0.35870755,0.30476558
0.29473278,4,0.3187055,0.30173185,0.29543814,0.31777534
0.3875199,4,0.3438731,0.38256478,0.42875737,0.3145503
0.3176114,6,0.28983018,0.3127636,0.28012896,0.34324694
0.27171734,2,0.30406654,0.33114704,0.32615468,0.29349694
0.3418994,5,0.2981235,0.3285785,0.33960462,0.31372222
0.35857993,2,0.36964524,0.3434674,0.33756593,0.3439628
0.33333278,6,0.31896296,0.3457658,0.33981654,0.35145256
0.32892838,3,0.303626,0.3853734,0.45052037,0.4685438
0.32999712,2,0.2880097,0.31505218,0.33915642,0.3440391
0.27215818,4,0.29387045,0.34271273,0.36586028,0.36118716
0.29858124,2,0.34367856,0.40466702,0.37467697,0.50136197
0.29640442,4,0.31810027,0.2729788,0.30781084,0.29897708
0.27966058,3,0.2778875,0.30320337,0.3023349,0.29689142
0.3179536,1,0.36341617,0.37093964,0.40466774,0.36911318
0.2989116,3,0.30111432,0.28677514,0.32231534,0.36852315
0.36620685,5,0.3542618,0.30032143,0.3670537,0.32924438
0.2954717,3,0.30251503,0.32286394,0.3434174,0.31637725
0.3016581,2,0.3438698,0.3248544,0.36007208,0.35160646
0.2891502,2,0.29310676,0.31234926,0.29516992,0.25851327
0.3394826,2,0.43254417,0.31730875,0.3208368,0.37490234
0.31820554,5,0.3326422,0.3386563,0.39378014,0.42552638
0.3598356,4,0.35601833,0.31105843,0.30199295,0.4020815
0.3153844,2,0.32418796,0.32820055,0.37977132,0.3748321
0.30316105,2,0.30713323,0.28473282,0.3545835,0.37231424
0.33473542,2,0.37012997,0.33750963,0.35226238,0.34982395
0.297265,4,0.32799828,0.29635027,0.3107899,0.37803474
0.30834758,3,0.3151527,0.35150614,0.41243184,0.29578638
0.3146258,6,0.29769552,0.28018263,0.35646388,0.35375673
0.32736444,5,0.29506755,0.3116258,0.34070626,0.3459683
0.29881704,2,0.33110857,0.36136353,0.3386974,0.3847383
0.31190032,5,0.3039156,0.27448618,0.30288255,0.3152821
0.3292956,4,0.29653153,0.34061056,0.2914295,0.29070932
0.3003175,4,0.28510225,0.30157027,0.32904056,0.33092105
0.32744214,5,0.35293195,0.32645994,0.34902373,0.3275179
0.3319004,5,0.30816975,0.3010599,0.3749991,0.29930574
0.28729233,2,0.36738738,0.38421765,0.3766491,0.34570986
0.31788978,4,0.35166803,0.31033438,0.29154652,0.35646936
0.3906346,3,0.3070876,0.340471,0.31710494,0.27381432
0.31946522,1,0.3163865,0.28745952,0.36578792,0.28948087
0.37491018,5,0.29815665,0.30441725,0.3461266,0.4293699
0.2637708,4,0.29446015,0.33548498,0.3259742,0.31070006
0.2990025,3,0.29286513,0.32381105,0.37461,0.3463123
0.30224264,3,0.2717087,0.35250595,0.32342905,0.34275728
0.23605499,0,0.36854646,0.1807998,0.55701125,0.24176092
0.32984686,4,0.31732222,0.33844465,0.398753,0.31270772
0.38081402,2,0.2907631,0.29899967,0.3467452,0.2713517
0.2881782,4,0.33482948,0.32402316,0.32711858,0.32999262
0.3050035,1,0.30321407,0.25782987,0.33460322,0.29235315
0.2929187,4,0.31370836,0.32166353,0.32440764,0.27149767
0.29530153,3,0.31395894,0.37880135,0.32418928,0.32634887
0.32403135,4,0.26971158,0.3284229,0.32943416,0.3243795
0.35460788,2,0.35108334,0.32203206,0.3000148,0.29983628
0.33115095,5,0.34944332,0.30117145,0.39741355,0.41292262
0.3597136,5,0.34868282,0.33652416,0.26294976,0.3371686
0.25592735,3,0.30125734,0.33027232,0.39735323,0.42228714
0.32001758,2,0.3497759,0.3291662,0.32832575,0.3493613
0.31038466,2,0.29502913,0.336782,0.41174296,0.34279957
0.30804682,4,0.32254812,0.28072575,0.28380573,0.31871954
0.28794086,2,0.27475575,0.2786023,0.30767035,0.34065577
0.32066032,5,0.3156858,0.31887844,0.2887083,0.3988287
0.33521453,2,0.36590374,0.36762673,0.40513828,0.45515886
0.30699274,3,0.2764229,0.32614565,0.3933915,0.3736993
0.17468543,0,0.48860997,0.19362879,0.58413833,0.3562969
0.30422896,2,0.31004414,0.30307603,0.29485044,0.29063556
0.34029317,6,0.29339832,0.33378622,0.3596957,0.32879484
0.29976454,6,0.32876995,0.3085573,0.32467768,0.28093347
0.27800167,3,0.31181005,0.35151675,0.3753272,0.29797757
0.2890392,4,0.2969502,0.2749282,0.34144416,0.30608964
0.26009336,4,0.29878077,0.28557417,0.3150323,0.37216198
0.29978758,4,0.31733847,0.34635228,0.28611806,0.38772967
0.3151727,2,0.30612102,0.33112863,0.33155084,0.3423861
0.3176959,2,0.3493463,0.39213756,0.31293252,0.36502108
0.31231415,0,0.39437938,0.3387795,0.3394913,0.35092142
0.3095118,6,0.2979727,0.33497685,0.3210222,0.33406377
0.28910437,3,0.32115638,0.29500115,0.28635895,0.32746732
0.2937815,3,0.28858978,0.27951306,0.30877843,0.3417022
0.33045292,4,0.31269884,0.3363274,0.3046084,0.35278985
0.341524,3,0.3521979,0.3824302,0.39100122,0.4128698
0.3053457,1,0.3758725,0.3112053,0.3639862,0.30894756
0.30821997,5,0.34668565,0.3158487,0.3362306,0.29478246
0.24975635,0,0.32726637,0.30209997,0.45356482,0.32308456
0.26900992,3,0.29202518,0.32933033,0.4097844,0.30807832
0.36159787,5,0.32341912,0.37929097,0.35079512,0.35262185
0.33437777,4,0.33140346,0.33327854,0.36151746,0.38624468
0.3321297,2,0.32204783,0.3450977,0.32151392,0.31237108
0.33507884,2,0.33237866,0.31882906,0.34416574,0.29768685
0.32736167,3,0.32324708,0.29778942,0.34807774,0.29799297
0.3028045,5,0.27005598,0.3249739,0.27259934,0.37933698
0.29899108,5,0.29181463,0.29157487,0.33509463,0.31393716
0.28367403,6,0.269489,0.30840647,0.29391748,0.29357073
0.2917961,4,0.32737225,0.39529747,0.32341585,0.4479991
0.26964045,4,0.3027613,0.3496505,0.3121172,0.30107376
0.30521056,4,0.29585516,0.3258084,0.35967255,0.36400676
0.33255443,2,0.33508694,0.356946,0.3613391,0.3731398
0.332256,1,0.33018386,0.2945989,0.37088513,0.2742123
0.29565403,1,0.33852327,0.33510295,0.41979158,0.3938609
0.30324286,4,0.31038073,0.38918418,0.34067345,0.28281826
0.3072617,2,0.27657342,0.28064492,0.3359586,0.329966
0.3037122,4,0.33625594,0.30372527,0.36985758,0.31915095
0.3159862,5,0.32376572,0.29805604,0.3167155,0.37761483
0.2980027,5,0.30348572,0.31212297,0.3691822,0.33735442
0.32039073,6,0.35693195,0.33775026,0.3703133,0.3164369
0.2806836,3,0.2834762,0.28067705,0.280714,0.31953084
0.28974867,5,0.2896628,0.33100995,0.29307723,0.3087002
0.3233232,2,0.29934338,0.26901507,0.30916512,0.3267595
0.35163322,3,0.32245865,0.32671517,0.30396834,0.34352618
0.29699677,2,0.33980784,0.31476498,0.29818246,0.3176115
0.2671189,0,0.2700988,0.36618584,0.41483638,0.3147749
0.2894738,3,0.29214868,0.35140872,0.32384473,0.4019435
0.34947488,5,0.38136557,0.35015842,0.31181473,0.3322386
0.34066644,4,0.31592667,0.30108702,0.33035737,0.32219505
0.34375378,2,0.36614853,0.3230216,0.33860224,0.30714014
0.28220668,6,0.29229468,0.3513197,0.26807633,0.2831758
0.3036551,2,0.28841957,0.3629182,0.3759666,0.33230925
0.26296014,0,0.50374687,0.19027334,0.68598294,0.35485783
0.33213252,5,0.33146876,0.33265272,0.32450894,0.3678871
0.36252013,4,0.33321285,0.28187183,0.26826414,0.3584648
0.24920906,4,0.2792855,0.25449404,0.28631917,0.2884595
0.35017928,2,0.36350536,0.34692153,0.4102086,0.4274384
0.2698696,4,0.27710554,0.32969302,0.3586338,0.35546023
0.35754913,4,0.31910804,0.33928463,0.3436188,0.32330647
0.31408113,2,0.28458738,0.32146102,0.35325545,0.36729878
0.27881387,3,0.38886788,0.3278947,0.34114426,0.41962925
0.2762194,2,0.2650311,0.31532592,0.34040987,0.29976296
0.3370738,4,0.3058831,0.38347396,0.41880757,0.45663837
0.31182155,2,0.41026038,0.41137436,0.3992481,0.43901396
0.16172427,0,0.47824955,0.19470277,0.5925947,0.4310277
0.32378265,5,0.28126138,0.32105857,0.3080262,0.33037236
0.30156022,4,0.29849157,0.330011,0.3346772,0.32792273
0.34407312,1,0.30837208,0.31316423,0.36507675,0.33581397
0.25193816,4,0.30528274,0.32056794,0.26528794,0.31565103
0.295831,2,0.3468176,0.34108666,0.37214482,0.45865008
0.3458904,6,0.34813312,0.33168298,0.39022464,0.29958704
0.2687659,6,0.2939788,0.31501725,0.3041912,0.3054553
0.35337797,2,0.31557316,0.40116394,0.36745593,0.27729428
0.31822264,5,0.32604045,0.375616,0.34617594,0.3320657
0.30941114,6,0.39715704,0.31139275,0.3600636,0.393784
0.33364895,1,0.3741177,0.3362381,0.3902695,0.31591487
0.29535487,3,0.31264806,0.3288097,0.31652135,0.3682543
0.3204459,1,0.33584496,0.3724667,0.3162039,0.34467977
0.30266014,1,0.2997658,0.4207947,0.3863938,0.31908128
0.25024322,5,0.32185495,0.28370744,0.30414277,0.31982687
0.32592276,2,0.41519797,0.29366407,0.33806533,0.38683644
0.30468178,6,0.39449233,0.29519862,0.3598544,0.34937352
0.28736323,5,0.31665015,0.33438116,0.320461,0.3604681
0.3175126,3,0.3503774,0.3033718,0.3404904,0.41232193
0.25082007,0,0.4936621,0.20878613,0.7307011,0.31249154
0.29080376,3,0.29861364,0.32803997,0.4049473,0.33631235
0.28076127,2,0.35878885,0.29158735,0.29712546,0.31708455
0.30142906,3,0.3023401,0.40415627,0.35525462,0.3589393
0.26599172,4,0.28656942,0.27933627,0.34284157,0.33174455
0.29986814,2,0.27117553,0.26286748,0.30136237,0.33589438
0.2693546,4,0.30742648,0.28451273,0.3484981,0.28192106
0.2778654,2,0.32470778,0.2551233,0.26265135,0.32418713
0.34294546,4,0.33414307,0.35442248,0.2879493,0.34069943
